./multLibs/EQ_pos3/13               CC2-Hybrid: equiv    ,3.5486   (Solve) ,,0.148  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,9.6665  	llReve: timeout  ,300.0000
./multLibs/EQ_pos3/14               CC2-Hybrid: equiv    ,4.1425   (Solve) ,,0.136  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,22.7486 	llReve: timeout  ,300.0000
./multLibs/EQ_pos3/15               CC2-Hybrid: equiv    ,4.8413   (Solve) ,,0.138  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,56.0470 	llReve: timeout  ,300.0000
./multLibs/EQ_pos3/2                CC2-Hybrid: equiv    ,0.3002   (Solve) ,,0.138  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.1574  	llReve: equiv    ,0.0500  
./multLibs/EQ_pos3/3                CC2-Hybrid: equiv    ,0.3572   (Solve) ,,0.133  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.1560  	llReve: equiv    ,0.0400  
./multLibs/EQ_pos3/4                CC2-Hybrid: equiv    ,0.4624   (Solve) ,,0.133  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.1751  	llReve: equiv    ,0.0600  
./multLibs/EQ_pos3/5                CC2-Hybrid: equiv    ,0.5907   (Solve) ,,0.131  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.2019  	llReve: equiv    ,0.1200  
./multLibs/EQ_pos3/6                CC2-Hybrid: equiv    ,0.7819   (Solve) ,,0.144  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.2325  	llReve: equiv    ,0.3000  
./multLibs/EQ_pos3/7                CC2-Hybrid: equiv    ,1.0096   (Solve) ,,0.137  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.2619  	llReve: equiv    ,0.8700  
./multLibs/EQ_pos3/8                CC2-Hybrid: equiv    ,1.2524   (Solve) ,,0.134  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.3423  	llReve: equiv    ,3.2800  
./multLibs/EQ_pos3/9                CC2-Hybrid: equiv    ,1.5813   (Solve) ,,0.129  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.5018  	llReve: equiv    ,15.6400 
./multLibs/EXTRAS_prime_sum/1       CC2-Hybrid: equiv    ,47.1664  (Solve) ,,46.304 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.5200  
./multLibs/EXTRAS_prime_sum/10      CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,14.5700 
./multLibs/EXTRAS_prime_sum/11      CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: timeout  ,300.0000
./multLibs/EXTRAS_prime_sum/12      CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: timeout  ,300.0000
./multLibs/EXTRAS_prime_sum/13      CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,9.7400  
./multLibs/EXTRAS_prime_sum/14      CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: timeout  ,300.0000
./multLibs/EXTRAS_prime_sum/15      CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,13.8800 
./multLibs/EXTRAS_prime_sum/2       CC2-Hybrid: equiv    ,77.4098  (Solve) ,,75.759 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,2.2600  
./multLibs/EXTRAS_prime_sum/3       CC2-Hybrid: equiv    ,108.3767 (Solve) ,,105.609	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,7.9900  
./multLibs/EXTRAS_prime_sum/4       CC2-Hybrid: equiv    ,139.0812 (Solve) ,,135.156	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,19.9800 
./multLibs/EXTRAS_prime_sum/5       CC2-Hybrid: equiv    ,170.0669 (Solve) ,,164.438	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: equiv    ,54.4400 
./multLibs/EXTRAS_prime_sum/6       CC2-Hybrid: equiv    ,201.5718 (Solve) ,,193.681	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,9.5900  
./multLibs/EXTRAS_prime_sum/7       CC2-Hybrid: equiv    ,234.2448 (Solve) ,,223.368	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,2.5700  
./multLibs/EXTRAS_prime_sum/8       CC2-Hybrid: equiv    ,268.0364 (Solve) ,,252.967	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: equiv    ,224.5600
./multLibs/EXTRAS_prime_sum/9       CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,3.7100  
./multLibs/EXTRAS_ultra_prime_sum/1 CC2-Hybrid: equiv    ,88.3609  (Solve) ,,86.792 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.1900  
./multLibs/EXTRAS_ultra_prime_sum/10 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,6.2100  
./multLibs/EXTRAS_ultra_prime_sum/11 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,10.7100 
./multLibs/EXTRAS_ultra_prime_sum/12 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,9.6500  
./multLibs/EXTRAS_ultra_prime_sum/13 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,12.1000 
./multLibs/EXTRAS_ultra_prime_sum/14 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,14.6500 
./multLibs/EXTRAS_ultra_prime_sum/15 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,17.5700 
./multLibs/EXTRAS_ultra_prime_sum/2 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: timeout  ,300.0000
./multLibs/EXTRAS_ultra_prime_sum/3 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.7600  
./multLibs/EXTRAS_ultra_prime_sum/4 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,1.6400  
./multLibs/EXTRAS_ultra_prime_sum/5 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,1.5300  
./multLibs/EXTRAS_ultra_prime_sum/6 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,2.2000  
./multLibs/EXTRAS_ultra_prime_sum/7 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,3.3400  
./multLibs/EXTRAS_ultra_prime_sum/8 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,3.2500  
./multLibs/EXTRAS_ultra_prime_sum/9 CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,5.6100  
./multLibs/NEQ_LoopMult20/1         CC2-Hybrid: not equiv ,2.4287   (Solve) ,,1.515  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.3367  	llReve: not equiv ,0.2000  
./multLibs/NEQ_LoopMult20/10        CC2-Hybrid: not equiv ,9.4628   (Solve) ,,7.068  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,5.5431  	llReve: not equiv ,117.0000
./multLibs/NEQ_LoopMult20/11        CC2-Hybrid: not equiv ,17.0642  (Solve) ,,14.172 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,13.0428 	llReve: not equiv ,220.8100
./multLibs/NEQ_LoopMult20/12        CC2-Hybrid: not equiv ,20.3372  (Solve) ,,16.879 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,28.1879 	llReve: timeout  ,300.0000
./multLibs/NEQ_LoopMult20/13        CC2-Hybrid: not equiv ,21.0806  (Solve) ,,16.973 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,69.9686 	llReve: timeout  ,300.0000
./multLibs/NEQ_LoopMult20/14        CC2-Hybrid: not equiv ,24.3614  (Solve) ,,19.471 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,118.5881	llReve: timeout  ,300.0000
./multLibs/NEQ_LoopMult20/15        CC2-Hybrid: not equiv ,24.8771  (Solve) ,,19.251 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,114.5160	llReve: timeout  ,300.0000
./multLibs/NEQ_LoopMult20/2         CC2-Hybrid: not equiv ,1.3032   (Solve) ,,0.885  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.4275  	llReve: not equiv ,0.3100  
./multLibs/NEQ_LoopMult20/3         CC2-Hybrid: not equiv ,1.6048   (Solve) ,,1.099  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.5580  	llReve: not equiv ,0.5100  
./multLibs/NEQ_LoopMult20/4         CC2-Hybrid: not equiv ,1.9234   (Solve) ,,1.291  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.6325  	llReve: not equiv ,1.0600  
./multLibs/NEQ_LoopMult20/5         CC2-Hybrid: not equiv ,2.2787   (Solve) ,,1.465  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.7763  	llReve: not equiv ,2.7900  
./multLibs/NEQ_LoopMult20/6         CC2-Hybrid: not equiv ,2.7566   (Solve) ,,1.728  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.9992  	llReve: not equiv ,4.9400  
./multLibs/NEQ_LoopMult20/7         CC2-Hybrid: not equiv ,3.4467   (Solve) ,,2.168  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,1.2973  	llReve: not equiv ,13.7100 
./multLibs/NEQ_LoopMult20/8         CC2-Hybrid: not equiv ,4.5267   (Solve) ,,2.947  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,1.8238  	llReve: not equiv ,31.6900 
./multLibs/NEQ_LoopMult20/9         CC2-Hybrid: not equiv ,6.3332   (Solve) ,,4.365  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,3.0797  	llReve: not equiv ,60.6700 
./multLibs/NEQ_LoopUnreach20/1      CC2-Hybrid: not equiv ,0.4721   (Solve) ,,0.156  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.1473  	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/10     CC2-Hybrid: not equiv ,6.1776   (Solve) ,,3.805  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,4.3403  	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/11     CC2-Hybrid: not equiv ,11.9190  (Solve) ,,9.001  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,11.8496 	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/12     CC2-Hybrid: not equiv ,16.3521  (Solve) ,,12.924 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,30.9401 	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/13     CC2-Hybrid: not equiv ,17.4797  (Solve) ,,13.338 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,68.9127 	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/14     CC2-Hybrid: not equiv ,18.7179  (Solve) ,,13.769 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,135.6397	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/15     CC2-Hybrid: not equiv ,20.1618  (Solve) ,,14.211 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,233.2128	llReve: not equiv ,0.0700  
./multLibs/NEQ_LoopUnreach20/2      CC2-Hybrid: not equiv ,0.8201   (Solve) ,,0.399  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.1904  	llReve: not equiv ,0.0300  
./multLibs/NEQ_LoopUnreach20/3      CC2-Hybrid: not equiv ,0.9204   (Solve) ,,0.424  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.2261  	llReve: not equiv ,0.0300  
./multLibs/NEQ_LoopUnreach20/4      CC2-Hybrid: not equiv ,1.0919   (Solve) ,,0.473  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.2656  	llReve: not equiv ,0.0300  
./multLibs/NEQ_LoopUnreach20/5      CC2-Hybrid: not equiv ,1.3290   (Solve) ,,0.528  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.3156  	llReve: not equiv ,0.0300  
./multLibs/NEQ_LoopUnreach20/6      CC2-Hybrid: not equiv ,1.6169   (Solve) ,,0.606  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.3946  	llReve: not equiv ,0.0300  
./multLibs/NEQ_LoopUnreach20/7      CC2-Hybrid: not equiv ,2.0333   (Solve) ,,0.768  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.5513  	llReve: not equiv ,0.0300  
./multLibs/NEQ_LoopUnreach20/8      CC2-Hybrid: not equiv ,2.6868   (Solve) ,,1.086  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.9428  	llReve: not equiv ,0.0400  
./multLibs/NEQ_LoopUnreach20/9      CC2-Hybrid: not equiv ,3.9286   (Solve) ,,1.970  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,2.0626  	llReve: not equiv ,0.0400  
./multLibs/NEQ_getSign/1            CC2-Hybrid: not equiv ,0.4471   (Solve) ,,0.158  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.1496  	llReve: not equiv ,0.0200  
./multLibs/NEQ_getSign/10           CC2-Hybrid: not equiv ,4.3249   (Solve) ,,3.614  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,3.7918  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/11           CC2-Hybrid: not equiv ,9.5191   (Solve) ,,8.727  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,9.8235  	llReve: not equiv ,0.0400  
./multLibs/NEQ_getSign/12           CC2-Hybrid: not equiv ,11.6427  (Solve) ,,10.761 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,20.0464 	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/13           CC2-Hybrid: not equiv ,11.6779  (Solve) ,,10.727 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,53.5840 	llReve: not equiv ,0.0400  
./multLibs/NEQ_getSign/14           CC2-Hybrid: not equiv ,11.8195  (Solve) ,,10.795 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,106.3206	llReve: not equiv ,0.0400  
./multLibs/NEQ_getSign/15           CC2-Hybrid: not equiv ,11.9998  (Solve) ,,10.882 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,216.9008	llReve: not equiv ,0.0600  
./multLibs/NEQ_getSign/2            CC2-Hybrid: not equiv ,0.6968   (Solve) ,,0.365  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.1737  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/3            CC2-Hybrid: not equiv ,0.7856   (Solve) ,,0.446  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.2273  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/4            CC2-Hybrid: not equiv ,0.8665   (Solve) ,,0.490  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.2502  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/5            CC2-Hybrid: not equiv ,1.0000   (Solve) ,,0.564  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.2928  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/6            CC2-Hybrid: not equiv ,1.1268   (Solve) ,,0.660  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.3894  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/7            CC2-Hybrid: not equiv ,1.2912   (Solve) ,,0.784  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.4859  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/8            CC2-Hybrid: not equiv ,1.6431   (Solve) ,,1.061  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,0.7860  	llReve: not equiv ,0.0300  
./multLibs/NEQ_getSign/9            CC2-Hybrid: not equiv ,2.4242   (Solve) ,,1.759  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: not equiv ,1.6019  	llReve: not equiv ,0.0300  
