./mergedHard/EQ_is_prime1EQ_pos/libA: equiv,10.2393  ; equiv,10.5215  ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_pos/libB: not equiv,0.5951   ; not equiv,0.9061   ; not equiv,0.2667  
./mergedHard/EQ_is_prime1EQ_pos2/libA: equiv,10.2481  ; equiv,10.5118  ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_pos2/libB: equiv,18.3919  ; equiv,19.1604  ; timeout,200.0000
./mergedHard/EQ_is_prime1EXTRA_prime_sum/libA: equiv,20.3645  ; equiv,10.5099  ; timeout,200.0000
./mergedHard/EQ_is_prime1EXTRA_prime_sum/libB: not equiv,171.2712 ; not equiv,124.8560 ; not equiv,123.8356
./mergedHard/EQ_is_prime2EQ_Add/libA: equiv,10.2826  ; equiv,10.4738  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_Add/libB: equiv,0.2172   ; equiv,0.3504   ; equiv,0.0980  
./mergedHard/EQ_is_prime2EQ_Const/libA: equiv,10.2694  ; equiv,10.5197  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_Const/libB: equiv,0.2134   ; equiv,0.3586   ; equiv,0.0972  
./mergedHard/EQ_is_prime2EQ_LoopMult20/libA: equiv,10.3261  ; equiv,10.5890  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_LoopMult20/libB: equiv,48.4850  ; equiv,12.5878  ; not equiv,0.1756  
./mergedHard/EQ_is_prime2EQ_LoopUnreach20/libA: equiv,10.3247  ; equiv,10.5569  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_LoopUnreach20/libB: equiv,0.3193   ; equiv,0.4151   ; not equiv,0.1659  
./mergedHard/EQ_is_prime2EQ_UnchLoop/libA: equiv,10.2650  ; equiv,10.5424  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_UnchLoop/libB: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_divide/libA: equiv,10.3560  ; equiv,10.6098  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_divide/libB: equiv,0.2667   ; equiv,0.3893   ; equiv,0.1109  
./mergedHard/EQ_is_prime2EQ_getSign2/libA: equiv,10.3216  ; equiv,10.5410  ; timeout,200.0000
./mergedHard/EQ_is_prime2EQ_getSign2/libB: equiv,0.3024   ; equiv,0.4257   ; equiv,0.1802  
