./merged/EQ_LoopMult15EQ_pos2/back: 0.0000  ,0.0000  ,,0.0000  
./merged/EQ_LoopMult15EQ_pos2/forward: 0.3812  ,0.3756  ,,0.2801  
./merged/EQ_LoopMult15EQ_pos3/back: 0.0000  ,0.0000  ,,0.0000  
./merged/EQ_LoopMult15EQ_pos3/forward: 0.2547  ,0.2585  ,,0.2819  
./merged/EQ_LoopMult15NEQ_LoopMult10/back: 0.7204  ,0.7153  ,,0.2002  
./merged/EQ_LoopMult15NEQ_LoopMult10/forward: 0.2325  ,0.2311  ,,0.4224  
./merged/EQ_LoopMult15NEQ_LoopMult15/back: 0.7529  ,0.7576  ,,0.2534  
./merged/EQ_LoopMult15NEQ_LoopMult15/forward: 0.2321  ,0.2298  ,,0.4427  
./merged/EQ_LoopMult15NEQ_LoopMult2/back: 0.4649  ,0.4806  ,,0.1259  
./merged/EQ_LoopMult15NEQ_LoopMult2/forward: 0.1831  ,0.1795  ,,0.2264  
./merged/EQ_LoopMult15NEQ_LoopMult20/back: 0.6669  ,0.6647  ,,0.3069  
